id,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,Taxa
3f1404ef3f00ff60bad68d0ddcaf1382ba146dc8_3, Eukaryota,Alveolata,Ciliophora,,,,,,
5ff5627126bf0c71f16c45f60f88b2c8bc870408_3, Eukaryota,Alveolata,Ciliophora,,,,,,
5c2aaf05b6afed08ef753928dd118414a6f7d875_11, Eukaryota,Alveolata,Ciliophora,,,,,,
90aef1eaae8ec6326ee52d04027263342966a6cc_5, Eukaryota,Alveolata,Ciliophora,,,,,,
3cd018cc1167dacd5976e296cfdd6a8e92ecb856_4, Eukaryota,Alveolata,Ciliophora,,,,,,
b7a7f8db9d36c1cf8cbfb32ef4db6babde62c316_4, Eukaryota,Alveolata,Ciliophora,,,,,,
b710e4f41e8e377ae433320f95caefcc9511451b_10, Eukaryota,Alveolata,Ciliophora,,,,,,
dead6984ade5581d7339b5b6a5154dc0449bc6be_8, Eukaryota,Alveolata,Ciliophora,,,,,,
857b84736ac5078d149562efa891bb80258e0821_4, Eukaryota,Alveolata,Ciliophora,,,,,,
ef1037ce335125cffa1cc628d6635572e14c30b1_3, Eukaryota,Alveolata,Ciliophora,,,,,,
50973988ccb2216de3770dc492b4a10bd521d8b0_17, Eukaryota,Alveolata,Ciliophora,,,,,,
4295378a77feb8da75011b826582e5db9b87cefd_4, Eukaryota,Alveolata,Ciliophora,,,,,,
14f0de013deb8cae528dd2e45e77e9813a05584f_6, Eukaryota,Alveolata,Ciliophora,,,,,,
0b29e692c3a2876cbc225e84f9400e614a9d88e1_3, Eukaryota,Alveolata,Ciliophora,,,,,,
a88744465f9389259649df176fe11850e9aabbcd_7, Eukaryota,Alveolata,Ciliophora,,,,,,
d6f6702c085749c78bdf232ca22952b40ac600e3_4, Eukaryota,Alveolata,Ciliophora,,,,,,
969a877763eb59cb4f6ba1a2117535af69c814bb_5, Eukaryota,Alveolata,Ciliophora,,,,,,
b9e45a487af4649e96e9f7846ef4572ae11473c2_6, Eukaryota,Alveolata,Ciliophora,,,,,,
969f357182b1147e62751b16b92a4e7ff6978ca9_13, Eukaryota,Alveolata,Ciliophora,,,,,,
e07e21355bb66eefb0d86c693f527914ea9db767_3, Eukaryota,Alveolata,Ciliophora,,,,,,
dc626f9e983e511d7a553c3e3c3f91b70441b49f_9, Eukaryota,Alveolata,Ciliophora,,,,,,
5a12cd056d53d65d5bb4523e0ce8d7dce23a6758_18, Eukaryota,Alveolata,Ciliophora,,,,,,
57f8c7f0051929f3aacf4f52142005ae08f779b0_15, Eukaryota,Alveolata,Ciliophora,,,,,,
4e74999a71e13e1f853f6be5735df7c7504759a8_5, Eukaryota,Alveolata,Ciliophora,,,,,,
0f852678245b35dbe353f55a59005a0b24a20c29_20, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Basal_Cryptophyceae-2,Basal_Cryptophyceae-2_X,Basal_Cryptophyceae-2_X_sp.,Basal_Cryptophyceae-2_X_sp.
d0e11d12677e8acb15bc34a71aa90cfe3c320269_11, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Basal_Cryptophyceae-2,Basal_Cryptophyceae-2_X,Basal_Cryptophyceae-2_X_sp.,Basal_Cryptophyceae-2_X_sp.
55979365c7e583166d3d8eae706164f24a14ed73_5, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Cryptomonadales,Hemiselmis,Hemiselmis_rufescens,Hemiselmis_rufescens
067ed3540c111d0207553f0ceed83c2558c32440_16, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Cryptomonadales,Plagioselmis,Plagioselmis_prolonga,Plagioselmis_prolonga
1bf5f94d242be3de0e554f92cc8b9d8917805c5b_5, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Cryptomonadales,Teleaulax,Teleaulax_acuta,Teleaulax_acuta
bef1f7dc39fc2e7a822c2223f612133402f6170c_5, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Cryptomonadales,Teleaulax,Teleaulax_acuta,Teleaulax_acuta
0a968aa75432c0a7b2196ce7015209c706dde5e7_6, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Cryptomonadales,,,Cryptomonadales
fc5ab74ef20df8f842127e7fd7686f1c95b54fb6_5, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Goniomonadales,Goniomonas,Goniomonas_sp.,Goniomonas_sp.
fd5a075cb48ac7839a93ae476fb3fe7873b1f3b6_71, Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Goniomonadales,Goniomonas,Goniomonas_sp.,Goniomonas_sp.
11d2123517abaf481b8022157bd80ee8738a5663_3, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Islandinium,Islandinium_tricingulatum,Islandinium_tricingulatum
98968f0c35254aa125276e14b083ef9053a6874b_28, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_concinnum,Azadinium_concinnum
0b8ea24fabf396570d64644d49b2eb8b62b54e6a_5, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,,Azadinium
b9ad7a64233e20becaad75e3b34944ac5eb71417_6, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,Blastodinium_galatheanum,Blastodinium_galatheanum
932a5ae377c1cf7a62a9413a1eddd34fcba5bb98_10, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,,Blastodinium
ce5dffccd685423c4cdc87d7339e2edbffdb710a_13, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,,Blastodinium
9bd0c7a2a41cb67f94fa5e81fdde4b65da901617_3, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_fusus,Tripos_fusus
048844eba32b18ab37f70879cec587eb88376ac0_6, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_fusus,Tripos_fusus
37f979dfbc1578a2ca7ccbd19234ed4fe0f6ec92_6, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_tenuis,Tripos_tenuis
eb16ebc227b66d923d30dd6d2062b92a643048e7_9, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Chytriodiniaceae,Chytriodinium,Chytriodinium_sp.,Chytriodinium_sp.
7313d88e6f32785b5223afc8eed3fe46da95648b_11, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Chytriodiniaceae,Chytriodinium,Chytriodinium_sp.,Chytriodinium_sp.
6637150f124b17243ccb2fc453a5be7c853fb1eb_48, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,Dinophyceae_XXX_sp.
e1c5a394258e3629285338a23341d802a6e1c9b8_6, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,Dinophyceae_XXX_sp.
7792c41b4e4a1be7384445f64fb8703e8261a3e5_51, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,Dinophyceae_XXX_sp.
2ea4a686306cb4fa115d333bf760554b9f2e9b79_31, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,Dinophyceae_XXX_sp.
7c40be72cc7fb25c934330f31b5671331328f9a7_6, Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,Dinophyceae_XXX_sp.
