,X1_050_06,X1_090_07,X1_120_01,X1_200_02,X1_300_04,X1_400_05,X1_600_03,X3_040_07,X3_060_01,X3_080_02,X3_120_06,X3_150_07,X3_200_01,X3_250_02,X3_300_01,X3_400_02,X3_500_04,X3_550_05,X3_600_03,X3_800_03,X5_020_06,X5_050_07,X5_080_01,X5_120_02,X5_200_04,X5_300_05,X5_400_03,X5_500_05,X5_600_03,X6_040_06,X6_080_07,X6_200_01,X8_040_06,X8_070_07,X8_200_01,X9_040_06,X9_070_07,X9_380_01,X12_040_06,X12_120_07,X12_300_01,X12_1900_03
K01404,1.62731953,0,0.553356427,4.786347547,0,0,0,0.313064831,0.361698558,2.266373133,3.230894427,4.422534138,1.011456751,0.536503396,0,0,0,0,167.0202373,0,7.266134627,4.567790098,0.592328552,0,0.721319178,0.351079683,1.053272796,0.718171953,0,7.388828241,5.545855227,9.197536057,8.975233012,3.742031304,5.817992946,5.734890489,0.256225123,0,2.152498583,0.615954767,0.597868495,0
K01406,0.382163144,1.479563477,0,0,0,0,0,0,0.169884102,0,0.243235336,0,1.522934459,3.527820437,2.001593107,0,0,0,0,0,0,0,0,0.716353802,3.25823669,0.264307568,0,0,0,0,0,0,0.772062751,0.447066267,0.821255636,0,3.369657044,4.250250845,4.043978391,0,0.561618784,0
K01407,27.45763099,35.14864506,16.62304562,0,6.200223895,4.276351147,0,64.3066008,44.39193546,10.12490464,14.51988318,0,0,13.50244009,1.564774071,7.374436022,1.384446294,0,0,0,10.49610758,38.18007128,19.96476884,3.631582889,5.788683526,4.339150739,2.169644884,9.444912748,17.15306118,16.83250986,61.04366827,1.553925585,18.1060497,19.06252036,15.33029998,14.82717453,9.236524662,6.970270512,57.64610719,9.177801955,7.004756121,0
K01408,120.191874,84.09486326,170.8557518,108.9547382,100.1033808,192.1230396,65.81051501,117.8267063,92.95117411,93.001677,95.01402468,23.57740468,70.98321702,81.71279772,75.02009519,46.23134644,102.4960069,26.92515737,8.352990964,86.18839654,78.32559852,67.44598334,60.51839186,50.25849797,30.51517552,54.41308646,75.51356645,74.16299622,50.20036804,75.61417822,116.322138,52.3661433,107.9566682,117.9021688,44.70681217,63.31204479,129.5625802,128.2959291,126.7125836,132.3872757,24.59941862,158.7154765
K01412,0,1.838282258,0,0,13.9228185,12.25431794,0,0,0,0,0,2.468005942,11.71486354,2.988611928,21.02591478,11.89797619,6.268118583,0,0,2.973258183,0,0,0,1.872259267,24.16952278,27.44594496,19.74907836,9.223434387,17.23735637,0,0,0,0,0,4.581489101,0,1.379657881,0,0,0,22.07326397,0
K01414,7.470267223,5.053886017,24.32324475,0,0,0,0,16.45006377,8.662301136,13.7516095,25.79870955,15.05469849,0,14.64526073,9.443080961,3.5395462,2.574746531,10.37113309,0,6.169883007,8.44224223,8.615381107,29.52155143,29.6113035,2.036171961,2.082684624,3.124127031,1.777606677,7.759880947,10.15762513,10.91673287,15.20843969,19.22139515,7.821239909,16.27042558,64.36170511,0,0,0.439764134,19.50241524,4.453571326,0
K01422,6.28122815,3.474012119,2.135879218,0,0,0,0,25.37612523,0,0,0,0,0,0,1.174934164,0,0,0,0,0,0,0,0,0,0,0,0,1.386022168,0,6.635842396,2.126234412,0,3.172403172,0,1.124845522,0,0,5.373620312,12.46251991,0,0,0
K01424,0,0,1.618712659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.98861621,19.00495436,0,0,0,0
K01425,0,0.469373306,2.885783516,0,0,0,0,0.326529985,2.640788395,2.36808974,2.160575684,3.234714661,0,0,0,0,0,0,0,0,4.859036452,0.881131589,0.495130178,0.530260333,0,0,0,0,0,1.195423689,1.53213463,0.809290838,0.857245925,1.240979879,0.303955452,0.307239752,0,0,0,1.029758881,0,0
K01426,14.36992586,14.59935858,11.85459868,0,0,0,0,10.46907387,24.26501401,7.594571948,0,3.716846822,1.524860599,0,0,0,0,0,0,0,7.26015147,11.28495853,4.079867237,6.420100017,0,0,0,0,0,7.224067565,4.930752215,8.598395004,9.107898835,7.794475733,7.706031773,25.87818189,6.747837672,6.968994187,22.66648285,9.118663368,1.124658189,16.69031796
K01427,6.524341417,11.74482281,19.66935303,20.07678755,13.9019784,0,0,12.76953354,1.42235514,12.04399048,9.363122956,38.32949534,10.40573634,0,4.083622327,21.49301439,1.41233807,25.03128057,0,0,3.816641808,13.28841693,6.222581972,3.998449542,2.362122142,12.64658463,1.724589523,2.934508474,5.180360083,6.510212791,4.813801371,5.085408643,6.464097651,7.210767581,12.82981789,3.089005076,13.90692863,12.28955752,3.762024551,11.43764077,1.221469425,23.10967102
K01437,0,0,0,0,0,0,0,0,6.496015512,0,0,12.37755753,0,0,0,0,0,0,0,0,9.296492818,2.247752496,0,0,0,4.491810187,0,0,0,9.910896395,5.86267616,0,0.820057707,0.949715907,6.978469177,5.878227459,0,0,0,0,0,0
K01442,13.24953615,6.948460637,3.739092227,3.748956308,13.89984458,32.96269756,11.58264114,3.39226525,6.733967975,0.448856354,2.73819415,5.379995559,4.341268959,1.576994831,11.20646777,17.22183186,8.127921855,24.55457993,0.771477624,0,2.283961188,3.325588252,6.164935384,5.393167969,6.805348491,22.51633726,7.293212357,24.83026197,11.81929505,0,0.544511958,10.79978927,2.527241482,0.235219846,1.072872462,0.291176708,13.48535011,8.126845307,18.24668673,4.400301662,5.362243529,0
K01453,0,0,0,0,10.21490249,8.051784806,0,0,0,1.098773092,0,2.144113622,7.84592048,5.19279426,8.102203271,3.471263811,12.54560606,2.695144782,0,0,0,0,0,0,3.49706803,14.29754875,2.042572407,4.344472957,3.067762045,0,0.444310734,0,0,0,0.705163462,0.712782896,1.239996201,0.842178021,0,0,8.680116783,0
K01455,37.70352392,124.1763045,129.9306583,11.61515589,44.61799521,23.33184109,18.39804761,102.8706465,152.6249241,236.002657,296.9921491,164.0954303,48.08475904,34.46587826,12.99226512,7.636213335,2.611957231,19.63374138,0,8.706148224,119.0130551,159.4846468,221.4658733,144.4476072,28.10712728,22.74904492,9.427795751,10.62455222,2.192617523,194.4898005,207.5788934,198.438179,194.8520882,217.573116,203.1905925,120.6201402,67.52758192,95.95725988,35.76071298,236.6361156,33.26395486,0
K01456,3.959160164,8.722834532,9.032214978,0,24.2511923,5.521979178,23.42831153,14.26803193,19.24040455,30.06836212,35.29830363,9.730116691,15.20063348,3.802824708,7.738164597,5.751132495,5.045604707,4.064760342,23.47299669,32.51528522,11.29129502,13.33692071,10.76150084,13.06374987,12.03962968,28.17576998,20.31265346,17.85188584,44.79044326,5.341581044,12.2020785,8.302390351,7.769716216,9.973059771,3.828606027,13.92887683,12.25586226,15.58687243,8.284903591,8.822713719,69.68148027,0
K01474,7.735417331,8.229422152,8.83492888,5.835159223,7.352178062,35.49605132,0,21.21919428,9.345030855,13.83973758,5.29985251,0,28.64998024,13.08130139,24.34276042,8.744549819,0,3.39470422,5.324847088,5.048852351,7.099370882,5.354286853,18.34427897,3.098980474,3.944093852,8.433938283,5.759179692,4.377709362,10.30410421,0,4.477098324,4.729707929,1.252492509,8.703134297,3.552790774,5.815074897,3.309982338,2.374581453,2.44761689,5.53507014,11.95291144,0
K01477,0.77311539,5.563357923,3.470283421,0,3.762511567,0.676115263,0,2.379719378,2.959414724,11.95608721,2.550564244,15.62111221,10.66696351,0.43604338,0,4.280741007,1.970536421,0.452627229,0,0,8.775605313,3.668540512,13.53873197,3.44530606,6.194201947,3.89420679,3.45768255,5.746706833,7.909760402,17.5675433,7.474796584,18.54680537,11.17601925,7.835854025,8.014098531,8.760524897,8.278094777,11.31051877,1.363493566,2.751549943,10.22538459,20.6850498
K01480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78727672,0.663586123,0,3.232377668,3.933148331,0,0,0,0.534045796,0,0,2.297805806,0,0,1.64708228,22.20649838,12.64955609,0,0,0,0
K01487,5.154340796,8.741202136,3.070990518,0,13.38754811,4.616757209,0,6.686850982,3.143085765,0.712926665,4.906716238,2.782368416,4.498718086,2.97746039,1.689333201,5.307637204,5.754750642,21.634906,0,0,4.358726784,1.562803041,0.372654276,0,1.604127723,1.561518591,14.05411761,0,0,2.720056499,2.326368137,1.218207672,3.893649763,2.815040597,0.457537447,3.484715548,0,4.409562865,7.361412115,2.712628382,14.93109641,0
K01490,3.269342927,2.189367645,0,0,4.932818396,0,0,5.098730506,4.191533419,5.783654933,4.445412032,0.980591647,0.743620342,20.48561248,7.773779338,4.809990687,10.30607073,29.65219235,58.06024875,25.91902199,0.437730752,0,3.003353229,1.591601226,8.659073696,12.75742229,4.88110998,11.93544965,4.031418797,1.822250055,0.828142514,0.711789927,0.308903139,1.05335554,3.193790081,2.86620804,0.770401952,1.540651062,2.176892266,2.947921881,26.32736344,0
K01491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977773323,0,0,0,0.9957209,1.914273349,0,1.071056678,0,0,0,22.70525754,15.11853846,0,0,0,0
K01493,0,2.411117921,0.494210644,0,0,1.782839959,3.291627682,3.131228348,0,0,0,1.740888819,3.32985874,2.299594768,4.566554878,0,7.901693294,0,0,1.775100827,0,0,0,1.362161954,6.298271139,8.945169749,6.935046154,2.821956566,3.019457278,2.11542282,2.754956256,0.831447215,0.734046851,0,0,1.15747203,4.66821482,2.237717969,0,0.528975563,0.640655433,0
K01495,0.762720561,0.843688658,0,0,6.78377438,1.559610418,0,0,1.633500977,0,0,0,3.039470035,12.06997389,0,7.172000524,9.602149848,1.0440855,29.26428568,0,0,2.543509404,5.359734067,3.444008664,2.167594436,3.692532198,11.11319082,9.577581526,7.13061329,0,0.688494952,0,0,0,16.33973115,0,32.2041226,29.59811202,1.62018365,0,0,0
K01497,0,0,0,0,0,0,0,0,0,0,0,3.744077197,0,0,0,0,0,0,0,0,3.444808371,0.951889125,3.610511767,3.866682455,0.488529807,0,0,0,0,1.291419833,3.103443157,3.278547542,1.73641007,3.619712674,4.432913943,1.493604159,0,1.764745762,0,2.920185553,0,0
K01507,558.1251692,522.4054088,485.9183982,684.3505792,519.7714568,528.3999219,1204.787391,529.4938756,464.4626592,358.3441552,412.974717,573.7440928,512.8116364,510.0106973,469.12667,544.6175126,612.4925096,416.6946447,473.4163334,242.7147932,435.8190332,428.2402314,417.5953489,407.7512167,422.6231129,487.0423944,508.6426232,445.8542292,394.5654361,381.3641534,321.1408818,398.8747516,357.6210233,360.340253,582.991433,436.9470505,362.8913108,351.2614521,546.2820971,487.4821811,735.8094723,204.7410299
K01510,0,0,0,0,5.940170354,4.096989841,0,0,0,0,0,0,7.984479782,0,0,5.887610805,10.21372962,4.114111737,0,12.23761563,0,0,0,0,0,9.007170151,0,18.56902547,7.284524001,0,0,0,0,0,7.893783475,0,1.261894588,0.857050922,0,0,5.888938685,0
K01517,0,0,0,0,9.31321125,0,0,0,0,0,0,0,4.590062616,7.732878208,2.193716487,0,0,0,0,0,0,0,0,0,0,0,0.434529709,0,0,0.393325838,0,0,0,0,0,0,3.956886815,3.224916112,0,0,0,0
K01520,8.443139234,2.334859308,4.306528564,0,3.128950198,0,0,14.61867148,1.876626704,0,0,0,0,0,0,0,0,0,0,0,6.042720332,5.84415649,4.925969543,5.275473736,0,0,0,0,0,5.946537837,0,0,7.462525137,3.703892038,0,6.113356557,0,0,0,0,0,0
K01522,0,0,0,0,0,0,0,0,0,14.34629006,0,5.383640414,0,0,0,0,0,0,0,0,2.830468129,0,0,3.706623704,7.727072759,8.205627106,2.051472505,0,0,1.392707663,0,5.657101641,0,1.156625691,0,0,18.0582889,15.22525755,0,0,0,0
K01527,5.276962021,1.167429654,0.717754761,0,25.70657545,15.48137066,7.548428441,0,1.407470028,0,0.671725493,4.14728551,10.55329979,2.577758242,19.29433357,2.481011809,25.80601099,49.72080329,23.9618119,55.84614418,2.266020124,1.461039123,1.847238578,0.659434217,3.151410524,14.88666067,8.108487613,13.96311668,43.09899427,1.486634459,0,0,0.53303751,1.234630679,2.108479372,1.683310591,5.317565103,11.94956114,1.861327263,3.331384694,6.453332588,0
K01528,0,0,0,0,15.94133395,17.5918142,10.82649105,0,0,0,0,5.465288041,3.571257248,2.836348524,2.145693355,7.584135625,0.609112627,0,1.375375196,37.95014137,0,0,0,2.239784466,4.584308139,0.991675314,0,0,29.04438852,0,0,0,0,0,1.027110129,0,9.482151042,11.04011566,0,0,47.41153835,0
K01529,29.21413195,20.36384988,39.4759068,0,15.12322792,2.334511192,1.257000887,28.04290869,23.80040871,33.04422417,31.62866355,28.97334421,17.37733853,5.286530863,2.756935128,6.816380229,9.662325656,9.681520087,0,0,19.77113926,25.90068447,26.1463313,22.3929532,17.69639679,17.50702162,5.543955369,7.134421231,1.383456398,35.34293129,31.68752332,8.297076376,36.04187683,38.10729685,37.05462965,35.40195293,43.69805004,36.14991936,35.1972876,20.43873197,32.20277226,0
K01530,6.409444205,13.62272347,1.494598291,0,0,2.246896365,0,11.41432547,8.995295084,13.18390057,13.28812899,6.88006761,3.284173131,0,9.45399462,0,0,0,0,0,10.68160121,11.3453111,8.921735228,5.949811656,0,0,0,0,0,9.974091215,16.48946629,23.13812507,6.982943201,20.08405076,1.508493531,16.11001145,4.036725664,3.7602331,6.701867737,12.94346916,0,0
K01533,43.14047947,58.01608083,64.60526715,51.93114348,0,10.98187218,53.84425761,64.83348544,43.51208224,64.38354339,14.94690767,14.4463338,5.969357835,7.179352569,1.765073286,2.005329094,11.80311101,0,0,0,23.30141457,22.60929499,17.17382201,8.124112038,9.347792453,13.51719527,11.25892542,0,2.78942466,56.60280092,30.17537556,30.05881753,24.48874783,32.33760655,33.73926227,24.20116187,29.91106144,22.41988544,39.62296798,46.57758118,6.340451155,375.5321541
K01534,0,0.777683581,0,0,0,4.669022384,0,0,0,0,3.633232224,4.973264805,0,11.12569243,9.994676213,9.605564362,0.969983127,0,0,0,2.640534754,0,1.332180442,0.713350222,15.29235451,3.15839232,0,5.038495681,1.185944069,0,4.122309401,5.443626107,0,0,2.453436648,2.036207064,4.480783469,2.554891808,0,0.853080653,5.872271878,0
K01535,1854.943743,1178.35678,1256.008782,783.6777499,528.2871056,828.3406551,1083.271375,1352.072554,1488.059183,1055.3368,813.6986267,927.7643506,901.2427141,948.5843357,907.1094982,803.2083945,863.4448439,644.4647788,628.5703623,717.8141128,1538.036135,1308.818922,1513.050023,1182.176214,1541.042279,1068.31035,799.8889997,770.5695563,677.6754363,1095.74524,845.6529037,611.1175425,1201.486418,875.2922936,1188.756997,1196.222605,938.9965073,912.0350565,1900.886374,1093.060022,595.8719775,1402.105095
K01537,248.4292612,180.3028434,222.2288978,331.1174298,124.2695034,75.97758999,141.85521,240.1644073,246.5977242,177.8234323,178.9563409,177.5634193,127.4814127,80.04627398,117.0899631,158.1459773,212.9893967,245.6782505,163.3950441,162.2022027,187.9916665,268.3912678,179.2782601,175.7469398,153.6082837,139.0230563,219.6460674,113.0790721,156.9098028,175.3130588,175.4720126,94.25597866,192.1775629,171.3992209,208.3025893,273.4806588,138.720482,115.9638899,298.720913,167.8452783,74.54574991,18.0255434
K01539,3.173557579,3.801428024,4.748223801,0,20.90301832,12.31231695,16.55247448,12.69904796,7.593914111,2.418925708,4.945993793,4.661081267,3.369651029,10.59480634,12.80971052,9.497048171,13.72943477,14.74732041,6.088199293,5.483323325,17.03476667,11.4226695,3.671405787,9.450125239,15.91351556,8.441425441,11.1765683,33.88913984,5.595403769,4.470299423,10.43170599,5.84555822,6.73192827,4.269404692,24.84451011,9.421195463,18.47495533,13.24250825,8.715760536,8.053720733,29.23104511,0
K01552,2.274780621,14.34740914,3.019619501,0,0,4.20370645,33.39858959,2.625742998,3.539252116,4.955832562,3.549887444,1.23864208,13.5976291,1.355536894,4.614577215,6.040968731,4.366571835,0,0,2.092729287,1.471330545,1.498768025,6.508103989,1.421336909,8.655670438,8.909494101,3.199181924,4.536357947,5.679962075,0.534045796,1.026702999,5.318751673,0.574451452,0,3.916830896,0,11.65287483,13.19062517,1.002970831,3.874621346,12.88917078,0
K01556,0,0,0,0,0,0,0,0,0.253279812,0,0.725277996,1.240974739,0.567634862,0,0.426310073,0,0,0,0,0,2.854455147,2.760657727,4.986268605,6.764064725,0.809616252,0.788111078,0,0,0.591855326,2.407731893,3.857386974,1.630012337,1.726599843,1.333060118,3.67322436,1.65018413,1.794219236,1.949750496,0,1.382708252,0,0
K01567,0,2.384773165,0,0,1.597919935,0,0,0,1.916744614,0,0,8.217404584,10.73922013,11.37234277,2.419638766,21.53942556,6.41087423,0,0,0,0,0,0,0,5.361063437,4.473138767,20.1297694,11.41739876,2.239490582,0,0,0,0,0,0,0,1.357810567,0.922194935,0,0,14.25724645,0
K01580,19.15347139,53.48228629,34.5166097,15.67602683,26.19830442,51.68639009,68.07463284,63.56863658,48.29775432,53.33201192,16.13729351,30.18520864,7.225217436,30.64538149,24.70785636,34.87976384,25.39426545,69.46586612,159.9440362,48.06439435,61.05154377,75.90891773,78.98060713,35.52355977,15.52634337,22.39114769,41.03050264,25.80885245,52.32233371,61.30605472,42.70980403,53.47130279,44.99219739,54.78322855,31.63394146,56.27755722,16.06317451,14.85498663,27.32430261,40.4527546,23.57367202,0
K01581,0,0,0,0,0,0,0,0,0,0,0,3.032013435,0,3.671592261,3.124748222,3.272500239,34.29901993,0,0,2.834171719,0,0,0,1.739611738,3.956192299,5.7766608,12.99790325,3.686138712,4.338154302,0,0,0,0,0,0.997179006,0,0.87674578,0,0,0,1.022886973,0
K01586,6.015148885,0.413504737,6.907165331,0,0,0,0,1.725982629,3.376433816,1.457652936,1.925054511,14.38599233,34.67777603,3.162322528,6.851891651,6.014336868,2.219098089,0,0,0,7.084671154,7.416455527,10.47282166,15.09732731,24.70399075,5.506263862,6.55235518,1.812593641,2.713167007,14.02476463,11.1750452,14.53494613,19.47143213,8.612479683,13.84593952,9.170941951,3.057617266,6.154463422,0,9.764103359,0,0
K01588,337.0801564,583.5511554,452.3494254,388.408933,136.95074,44.46835529,66.47634855,450.130647,540.3431235,441.8563812,336.9151077,276.0180436,284.1046834,235.7756471,131.7741016,107.5929912,42.67511387,43.32276169,53.46138487,33.92936431,277.8188141,454.4889876,421.4253142,324.2699244,241.3809551,159.8685926,130.2781329,117.2633574,81.99649852,355.1776448,586.7791458,182.1418316,351.9024691,395.0116462,255.300507,364.1721237,361.4024083,378.8327566,463.5921956,431.3785208,142.392916,23.56741224
K01590,3.282115408,5.23563393,10.98112444,3.414337771,17.161334,4.734531627,22.95519402,4.502098284,0.967565327,7.918985894,0,5.043042754,2.306740651,2.035610675,0.827176549,7.134730852,19.01612329,10.59346189,1.480633501,1.571326497,1.590891603,3.778395675,0,0,1.645049349,13.14240949,1.601404557,4.341071686,8.50602925,8.516557654,3.643845973,0,0,2.121867275,6.048290279,2.626642006,6.883962145,7.044943481,16.39049045,0.880357412,18.95481606,0
K01599,0,0,0,0,0,0,0,0,0,2.31030511,1.317409176,2.254130855,0,0,0,0,0,0,0,0,3.703491652,2.865435907,0,1.293303139,0,0,0,0,0,0,3.269762231,0,2.613524848,2.421396543,1.482692615,8.992280455,10.42897603,12.39547764,0,0,0,0
K01601,287.912283,163.4748888,192.0314923,112.0884877,50.72689578,40.35334859,0,171.6253519,255.0528725,122.2964186,79.46109641,72.73262357,73.14846903,64.6587195,34.89205305,22.82675572,14.59854576,9.712088505,8.117599057,28.31668307,118.3296675,255.1092467,140.2974536,49.90746455,25.81350026,13.87529847,19.6708688,7.532427039,0.55071585,87.89751738,95.29781327,37.47308406,81.45432753,86.44824571,61.51186343,116.6270089,47.55824102,35.05483873,190.36895,149.7681244,9.991409585,0
K01610,128.7307398,135.0920688,112.5175152,157.6896925,57.09106494,157.107254,127.1964237,110.9785227,135.4110889,99.55668861,55.64219019,123.5479995,54.8936045,39.77372476,80.46375449,97.87232357,19.19269451,55.4056944,86.99718622,57.48872832,103.5954597,128.7310461,117.3320395,60.81354309,47.68659974,59.3128014,63.27573556,77.15568169,80.0370954,103.9153225,107.5103675,111.5493285,103.7104615,93.82376141,116.6463404,111.2796576,57.73806742,45.48213959,131.7839606,93.99875636,53.53870373,33.55274685
K01611,10.44103905,16.73315837,7.582790469,23.72964751,2.338259197,38.99770846,0,2.116507992,2.169448678,3.069905426,4.051079408,2.772612566,8.164276766,5.226808196,13.16565885,22.52439437,7.185727629,25.82470233,4.989183375,9.540019327,2.478292644,0.457239318,3.478264858,4.995561721,6.472576301,8.978334057,6.81537198,0.58305736,3.330862254,4.806448477,0,5.433000543,3.831456521,0,2.770109294,6.188927471,11.01840316,33.98836547,3.233821104,8.433257843,2.544408702,0
K01613,11.36248282,17.88238313,9.204167496,22.5948823,66.27517564,150.3327493,162.3601911,5.572762285,6.705112233,1.286164355,6.867119078,34.75146519,38.45359438,109.0208533,124.7164019,120.1280448,201.7646239,81.78891903,186.4761123,65.88509662,3.138127709,7.13349086,2.588541956,5.007249391,49.21733335,41.39234409,67.62645628,126.458555,80.86727468,2.780187773,0.346724077,5.721962387,0.969979387,1.348009798,19.43297715,0.556230072,18.95768677,18.7667012,8.608459268,2.993138835,65.02874844,0
K01618,1.56358974,2.012003011,0.716089436,5.706528459,2.317808242,0,6.866902639,2.33282444,1.503633741,0,7.331993687,1.702782264,3.910118947,13.29752979,16.23451492,10.72693348,2.98196669,12.44855364,1.163142951,8.835474008,0.433929483,0,0.353735288,0.757666569,4.307677654,6.179458845,4.700781236,8.984574261,25.92157581,0.854045181,0.820950895,2.890903644,0,0.70927347,1.302927278,1.756007562,5.185177547,6.224353788,2.982750349,2.26510421,2.673035296,0
K01619,14.97606715,20.31730613,7.706121675,0,21.30724605,13.28306106,19.22878429,9.143908624,10.9723085,7.96694898,11.30218348,9.693274246,8.878750257,11.33287486,5.949710317,1.264022604,10.83422287,1.950489395,27.11515851,35.29196836,13.11513482,5.264577112,12.62451053,9.669712672,23.31896905,23.62449402,36.58212464,28.20075848,37.72713994,15.78709116,4.764863887,0.655709508,2.598862423,10.08884212,11.40471856,4.987156424,15.60425827,12.29449446,17.55383095,13.91660761,25.39546047,0
